CODE,Country/Aggregate,Unit of the series,Title,Unit indication,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
USA.1.0.99.0.XNEE,United States,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),1.11567,1.23004,1.31424,1.25299,1.10421,1.16675,1.0046,0.9305,0.8813,1.0487,1.263,1.3621,1.1797,1.317,1.4721,1.3917,1.4406,1.3362,1.2939,1.3194,1.3791,1.2141,1.0887,1.0541,1.1993                                                                                
JPN.1.0.99.0.XNEE,Japan,Units,ECU-EUR exchange rates (end-year):- Units of national currency per EUR/ECU,  1 ECU/EUR = ... units of national currency),124.732,122.659,135.59,145.849,143.68,132.8,102.73,106.92,115.33,124.39,135.05,139.65,138.9,156.93,164.93,126.14,133.16,108.65,100.2,113.61,144.72,145.23,131.07,123.4,135.01                                                                                             
BEL.1.0.212.0.KNP,Belgium,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.028193646,1.031242739,1.098768383,1.088481433,1.074501971,1.082172768,1.067648966,1.027104425,1.0278169,1.016756523,1.033886076,1.050718456,1.049294997,1.057224753,1.06739046,1.097017213,1.117458264,1.09327526,1.102753577,1.087871114,1.097445048,1.085589742,1.060998579,1.091795336,1.104773139                                   
BGR.1.0.212.0.KNP,Bulgaria,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.008028345251,0.01361855999,0.02327930641,0.04480845898,0.4613039666,0.6000140893,0.602022307,0.6116547251,0.6401581009,0.6500016698,0.6606448138,0.6863176726,0.7018501433,0.7475997192,0.7971467889,0.857530018,0.9112030416,0.884660154,0.9293214601,0.9167476801,0.925704167,0.897036577,0.9018927844,0.9323980766,0.9425899547     
CZE.1.0.212.0.KNP,Czech Republic,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),10.52973965,11.53375162,13.2469777,14.16551865,14.94851006,16.17834639,16.31176195,16.35445201,16.49596381,16.83349015,16.72889484,17.06325097,17.13441195,17.4309945,17.31533636,17.61012893,17.92756783,17.86732481,17.69007196,17.59576836,17.40475975,17.23345595,17.2400521,17.66194509,18.01840953                           
DNK.1.0.212.0.KNP,Denmark,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),9.743543457,9.721818897,10.3647131,10.21751345,10.07853709,10.01869983,10.03353846,9.894639961,10.01110358,9.968051424,10.20517679,10.00633296,10.08288319,10.02129196,9.91217418,10.05247484,10.16247478,9.920138871,9.897345342,10.00904615,10.0122688,9.942222302,9.702101027,9.994460351,9.950887774                                  
DEU.1.0.212.0.KNP,Germany,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.085246976,1.089210189,1.169185075,1.143071505,1.127100599,1.120469327,1.093746985,1.07627368,1.070811332,1.063280416,1.057283272,1.035029972,1.026856815,1.024947356,1.016787075,1.038123804,1.066192931,1.052069584,1.045530138,1.041698282,1.054730301,1.043156006,1.031873559,1.059828693,1.071325164                                
EST.1.0.212.0.KNP,Estonia,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.1923790326,0.2639624482,0.3651248475,0.4426215827,0.4744066248,0.503633749,0.529992774,0.5350748863,0.5619202325,0.5661216813,0.5732532888,0.5838895715,0.5922230241,0.6297752197,0.6693354977,0.6897088019,0.6797491138,0.6692367629,0.6781602539,0.6894799621,0.7111845463,0.7147894808,0.7139179264,0.7324280781,0.7573101677        
IRL.1.0.212.0.KNP,Ireland,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.879380616,0.8785347675,0.9513413088,0.9473592471,0.9667257823,0.9986102758,1.047630486,1.077123667,1.116475419,1.14330991,1.184727996,1.172336703,1.190393566,1.182944616,1.163107947,1.195096235,1.184732139,1.110173486,1.102223638,1.089100923,1.104334201,1.111125973,1.076006013,1.102834177,1.118062335                           
GRC.1.0.212.0.KNP,Greece,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.5372195195,0.5867741531,0.6781351432,0.7056829289,0.7265910464,0.7494206652,0.7718124201,0.764264411,0.7699142977,0.7718756705,0.808455097,0.8214726109,0.8341914223,0.8373634813,0.8722979643,0.8958357305,0.9259686973,0.9435199766,0.9453456231,0.9059593549,0.8593803228,0.8290766094,0.8080918235,0.8205738208,0.8226712121         
ESP.1.0.212.0.KNP,Spain,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.7501043834,0.7654920578,0.8455292795,0.8475171156,0.8383971298,0.8372207765,0.8473916836,0.8442511981,0.8609815047,0.8642545433,0.8959966041,0.9059034513,0.9054156525,0.8900172357,0.8894117271,0.9185001937,0.944698992,0.9499862979,0.9466264763,0.9196052365,0.9186170385,0.8985683509,0.8842767966,0.9004624306,0.9039912906         
FRA.1.0.212.0.KNP,France,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.108251178,1.098806265,1.169645054,1.151371516,1.12285071,1.112220068,1.092147107,1.061623902,1.050064019,1.048632339,1.097358469,1.106073106,1.078322645,1.081912763,1.079288904,1.115915097,1.134356725,1.116882782,1.115282141,1.117196562,1.104904131,1.095558271,1.077565746,1.094955004,1.095423705                                 
HRV.1.0.212.0.KNP,Croatia,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),NA,NA,3.780822388,3.815125022,3.966636527,4.226630241,4.294614042,4.321264474,4.460522372,4.516627071,4.701486471,4.740761841,4.816469819,4.733168353,4.694156332,4.900101539,5.05103014,5.062128724,4.974369725,4.848457305,4.866861526,4.807160354,4.698696565,4.796256282,4.791700007                                                  
ITA.1.0.212.0.KNP,Italy,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.8207328916,0.8348430581,0.9220626842,0.9360172321,0.9316886962,0.9251378772,0.9244688336,0.9189800649,0.9401742494,0.958767136,0.9835591087,1.007582625,1.006168491,0.9950347679,0.9828825076,0.9916800028,1.013897692,1.010363961,1.005694705,0.9894123993,1.003696576,1.003411874,0.9833708524,0.9814589241,0.988684165                 
CYP.1.0.212.0.KNP,Cyprus,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.7565549825,0.7825403415,0.8196064973,0.8174820761,0.8133737826,0.8226700838,0.8262302898,0.8182685921,0.8196418581,0.8272244045,0.86916682,0.8677501385,0.8505630961,0.8583777869,0.8430517877,0.8779497324,0.896590372,0.9149809718,0.9260718327,0.9353197969,0.9356539435,0.9221088757,0.8791166789,0.8839851611,0.8921850051          
LVA.1.0.212.0.KNP,Latvia,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.2168950984,0.290284328,0.351640481,0.3849125067,0.396080668,0.4084023054,0.4061671722,0.4117647561,0.4069533004,0.420248831,0.4463415007,0.4723333526,0.5160541946,0.5911973303,0.6870971757,0.7282844842,0.6850206339,0.6364442045,0.6608022439,0.6698170147,0.679666422,0.6749993547,0.6643683989,0.6754290643,0.6893192825            
LTU.1.0.212.0.KNP,Lithuania,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.1749832488,0.277868035,0.4283058795,0.4954806522,0.5373259835,0.5466398849,0.5286518757,0.5154521839,0.4984344538,0.4898446947,0.4767458563,0.4897256717,0.5120185215,0.5396354879,0.5709893545,0.6236191993,0.6170128255,0.5885752284,0.5990513232,0.5989640142,0.6035357838,0.6004683572,0.5926666593,0.6133555835,0.6340856253     
LUX.1.0.212.0.KNP,Luxembourg,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.054311912,1.072440272,1.155205732,1.143721506,1.127870579,1.115479775,1.09777668,1.090703461,1.109586311,1.114203731,1.138443544,1.125091268,1.113509795,1.108520617,1.118933722,1.138912523,1.186991933,1.209673044,1.199772455,1.199883725,1.218720135,1.199442935,1.181387993,1.208423088,1.224155914                             
HUN.1.0.212.0.KNP,Hungary,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),46.60860909,54.73750207,73.01377003,86.66541408,101.2333593,113.1478338,119.8459038,125.6170952,131.7719358,137.548943,143.9847417,151.8503248,154.0545201,159.0071789,162.8057164,165.7734452,167.8477187,165.200662,164.7311148,166.2271942,170.1370784,175.5670823,176.5828059,183.6437132,190.9314449                                 
MLT.1.0.212.0.KNP,Malta,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.6133546907,0.6236371498,0.6882246692,0.6761898901,0.6663346182,0.6716866496,0.6687302439,0.6618889634,0.6783211588,0.6774170707,0.6772488237,0.6697692719,0.6738824089,0.6912342641,0.6898918103,0.7232380491,0.7485438505,0.7481444814,0.7610737485,0.7671089107,0.7861293304,0.795466571,0.7926164697,0.814249485,0.831480679           
NLD.1.0.212.0.KNP,Netherlands,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.002519416,1.005181433,1.079929268,1.062121398,1.05270254,1.047875849,1.039001141,1.016184591,1.042155043,1.04885231,1.092169091,1.073736232,1.055584487,1.054374983,1.04459344,1.072769926,1.115138475,1.116112863,1.108262946,1.090870649,1.086556387,1.097228024,1.07859557,1.109123516,1.120492188                               
AUT.1.0.212.0.KNP,Austria,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),1.031749931,1.039174448,1.113707681,1.095761442,1.079161849,1.067324102,1.059119614,1.035664296,1.062982346,1.047612473,1.048114371,1.038589628,1.037705936,1.039996143,1.054282174,1.081178985,1.109079026,1.100624488,1.102043659,1.076632859,1.085076569,1.083660027,1.057999092,1.087455792,1.101043365                               
POL.1.0.212.0.KNP,Poland,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.7608095959,1.025704519,1.381765089,1.585042086,1.752824276,1.914278004,1.991958812,2.091788281,2.115905995,2.095454915,2.129424763,2.16458081,2.197441986,2.23768957,2.25135568,2.331159077,2.456986309,2.358632459,2.387906244,2.376721028,2.398705033,2.397336099,2.358356742,2.428634937,2.472230381                                  
PRT.1.0.212.0.KNP,Portugal,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.6272770482,0.6583273868,0.7320896086,0.7372549705,0.7427736242,0.7596767437,0.7573245197,0.7543855608,0.7726819393,0.7824862776,0.790418259,0.7997487103,0.7815766846,0.7741195808,0.7854703153,0.8049769002,0.8246179245,0.814331535,0.8259383123,0.8010736379,0.7944743042,0.7853040712,0.7782909192,0.7960903921,0.8141097302       
ROM.1.0.212.0.KNP,Romania,Units,GDP purchasing power parities:- Units of national currency per PPS (purchasing power standard),(Annual average  1 PPS = ... units of national currency),0.02195338313,0.05154851962,0.07340015188,0.1028221354,0.2354118591,0.3430251795,0.5024798622,0.7031123383,0.9369156714,1.139070466,1.388583562,1.50068497,1.648766434,1.692293546,1.806873787,1.981898169,2.060102443,2.009479103,2.054684446,2.068978803,2.186581118,2.20907389,2.208082438,2.280630481,2.331368906                     
